Gender,Country,Degree,Job Title
Male,United States,Master's degree,Computer Scientist
Male,United States,Master's degree,Machine Learning Engineer
Male,Germany,Bachelor's degree,Computer Scientist
Male,Netherlands,Bachelor's degree,Software Developer/Software Engineer
Male,United States,Some college/university study without earning a bachelor's degree,Software Developer/Software Engineer
Male,Spain,Master's degree,Machine Learning Engineer
Male,Sweden,Master's degree,Business Analyst
Male,Portugal,Master's degree,Computer Scientist
Male,France,Doctoral degree,Data Scientist
Female,Germany,Master's degree,Scientist/Researcher
Male,Germany,Doctoral degree,Data Scientist
,,I did not complete any formal education past high school,
Male,United States,Master's degree,Software Developer/Software Engineer
Male,Other,,
Male,United States,Doctoral degree,Software Developer/Software Engineer
Male,United Kingdom,Bachelor's degree,Software Developer/Software Engineer
Male,United States,Master's degree,Data Scientist
Male,India,Bachelor's degree,Data Scientist
Female,Greece,,
Male,Other,Master's degree,
Male,Italy,Doctoral degree,Scientist/Researcher
Female,Other,Bachelor's degree,
Male,India,,
Male,India,Some college/university study without earning a bachelor's degree,
Male,Germany,Master's degree,Researcher
Male,India,Bachelor's degree,
Female,Spain,Master's degree,Data Scientist
Male,United States,Master's degree,
Male,Brazil,Bachelor's degree,Business Analyst
Female,Indonesia,Bachelor's degree,Other
Male,Japan,Master's degree,Engineer
Male,India,,
Male,India,,
Male,United States,Master's degree,Data Analyst
Male,Russia,Master's degree,Business Analyst
Male,Germany,Master's degree,Software Developer/Software Engineer
Male,United States,,
Male,Poland,Master's degree,Data Scientist
Male,Switzerland,,
Male,Germany,Bachelor's degree,Programmer
Male,United States,Master's degree,Data Analyst
Male,South Korea,Master's degree,Researcher
Male,Switzerland,Doctoral degree,Other
Male,India,Bachelor's degree,Machine Learning Engineer
Male,Canada,Professional degree,Data Scientist
Male,United States,Bachelor's degree,Other
Female,India,Master's degree,Other
Male,India,Master's degree,Predictive Modeler
Male,Romania,Some college/university study without earning a bachelor's degree,Programmer
Female,United States,Doctoral degree,Scientist/Researcher
Male,Taiwan,Doctoral degree,Software Developer/Software Engineer
Male,Ukraine,Professional degree,DBA/Database Engineer
Male,Portugal,Master's degree,Scientist/Researcher
Male,Spain,Some college/university study without earning a bachelor's degree,
Male,United States,,
Male,Russia,Professional degree,Software Developer/Software Engineer
Male,Canada,Doctoral degree,DBA/Database Engineer
Male,United States,Doctoral degree,Scientist/Researcher
Male,Canada,Doctoral degree,Data Analyst
Male,Other,Some college/university study without earning a bachelor's degree,
Male,India,Bachelor's degree,Researcher
Male,People 's Republic of China,,
Male,Denmark,Master's degree,Business Analyst
Male,United States,Master's degree,Other
Male,Turkey,Doctoral degree,Scientist/Researcher
Male,India,Bachelor's degree,Machine Learning Engineer
Male,United Kingdom,Master's degree,Other
Male,United States,Bachelor's degree,Software Developer/Software Engineer
Female,United Kingdom,Master's degree,Data Scientist
Male,India,Master's degree,Data Scientist
Male,Netherlands,,
Male,United States,Master's degree,Software Developer/Software Engineer
Male,Spain,Doctoral degree,Machine Learning Engineer
Male,France,,
Male,Pakistan,,
Male,United States,Master's degree,Data Scientist
Male,Czech Republic,Master's degree,Data Scientist
Male,United States,Bachelor's degree,Data Analyst
Male,France,Professional degree,Other
Male,Canada,Master's degree,Data Scientist
Female,United States,Master's degree,
"Non-binary, genderqueer, or gender non-conforming",India,Professional degree,Engineer
Male,Brazil,Bachelor's degree,Data Scientist
Male,India,Bachelor's degree,
Female,India,Bachelor's degree,
Male,Indonesia,Bachelor's degree,Researcher
Male,India,Bachelor's degree,Software Developer/Software Engineer
Male,United Kingdom,Some college/university study without earning a bachelor's degree,Software Developer/Software Engineer
Male,France,Master's degree,Software Developer/Software Engineer
Male,United States,Master's degree,Software Developer/Software Engineer
Male,United States,Master's degree,Software Developer/Software Engineer
Male,France,Master's degree,Data Miner
Male,United States,Bachelor's degree,
Male,India,Doctoral degree,
Male,United States,Bachelor's degree,Data Analyst
Male,United States,Doctoral degree,Machine Learning Engineer
Male,Colombia,Master's degree,
Male,United States,,
Male,United States,Master's degree,
Male,France,Master's degree,Computer Scientist
Female,Ukraine,Bachelor's degree,
Male,India,Doctoral degree,Data Scientist
Male,United States,Master's degree,Business Analyst
Male,India,,Other
Male,Spain,,
Female,Canada,Some college/university study without earning a bachelor's degree,
Female,United States,Master's degree,Scientist/Researcher
Male,Turkey,Doctoral degree,Researcher
Female,Spain,Bachelor's degree,Business Analyst
Male,India,Master's degree,Scientist/Researcher
Female,United States,Master's degree,Researcher
A different identity,United States,,
Male,India,Master's degree,Other
Male,Russia,,
Female,United States,Doctoral degree,Other
Male,Malaysia,I did not complete any formal education past high school,Business Analyst
Male,South Korea,Some college/university study without earning a bachelor's degree,Other
Male,United States,Master's degree,Software Developer/Software Engineer
Male,United Kingdom,Master's degree,DBA/Database Engineer
Male,India,Bachelor's degree,
Male,Romania,I did not complete any formal education past high school,
Male,South Korea,Bachelor's degree,Business Analyst
Male,Brazil,I did not complete any formal education past high school,
Male,Hungary,Bachelor's degree,Other
Male,Denmark,Master's degree,Business Analyst
Male,France,Master's degree,
Male,United States,Master's degree,Operations Research Practitioner
Male,India,,
Male,India,Bachelor's degree,
Male,United States,Bachelor's degree,Software Developer/Software Engineer
Male,Italy,,Software Developer/Software Engineer
Female,Italy,Doctoral degree,Data Scientist
Male,United States,Master's degree,Data Analyst
Male,Japan,Master's degree,Machine Learning Engineer
Male,South Korea,Doctoral degree,Statistician
Male,Turkey,Master's degree,Software Developer/Software Engineer
Male,Canada,Master's degree,Machine Learning Engineer
Male,Germany,Master's degree,Researcher
Female,United States,Master's degree,DBA/Database Engineer
Male,Sweden,,
Male,Brazil,Professional degree,Data Scientist
Female,United States,Master's degree,Engineer
Male,Indonesia,Bachelor's degree,Data Scientist
Male,United States,Doctoral degree,Data Scientist
Male,United States,,
Male,India,Master's degree,Data Scientist
Male,India,,Data Analyst
Male,United States,,
Male,United Kingdom,Master's degree,Software Developer/Software Engineer
Male,Other,Bachelor's degree,Software Developer/Software Engineer
Male,Brazil,Master's degree,Software Developer/Software Engineer
Male,United States,,
Male,United States,Bachelor's degree,Data Analyst
Male,United States,Master's degree,Software Developer/Software Engineer
Female,India,Master's degree,Business Analyst
Male,United States,Bachelor's degree,Programmer
Male,United States,Bachelor's degree,Other
Male,Brazil,Bachelor's degree,Statistician
Male,United States,,
Male,Canada,Bachelor's degree,Computer Scientist
Male,Russia,Master's degree,
Male,People 's Republic of China,Master's degree,Software Developer/Software Engineer
Male,United States,Master's degree,Data Analyst
Male,United States,Master's degree,Engineer
Male,United States,Master's degree,Business Analyst
Male,India,Bachelor's degree,Software Developer/Software Engineer
Male,United States,,
Female,India,Bachelor's degree,Data Analyst
Female,Other,I did not complete any formal education past high school,
Male,Romania,Bachelor's degree,Software Developer/Software Engineer
Male,Singapore,Master's degree,Computer Scientist
Male,People 's Republic of China,I did not complete any formal education past high school,Data Analyst
Male,United States,Master's degree,Other
A different identity,United States,Master's degree,Engineer
Male,India,,
Male,Other,Professional degree,Computer Scientist
Male,Australia,Doctoral degree,Scientist/Researcher
Male,Denmark,Master's degree,Programmer
Male,United Kingdom,Master's degree,Computer Scientist
Female,Brazil,Bachelor's degree,Data Analyst
Male,Iran,,
Male,Other,Bachelor's degree,Programmer
Male,United States,Master's degree,Business Analyst
Male,United States,Bachelor's degree,Engineer
Female,United States,Bachelor's degree,Data Analyst
Female,India,Bachelor's degree,
Female,United States,Doctoral degree,Statistician
Male,Other,Some college/university study without earning a bachelor's degree,Other
Male,Other,,
Male,Indonesia,Bachelor's degree,Data Analyst
Female,India,Bachelor's degree,Programmer
Male,United Kingdom,Master's degree,Data Scientist
Male,Argentina,Master's degree,Data Scientist
Female,Other,Master's degree,Data Scientist
Male,United States,Master's degree,Business Analyst
Male,People 's Republic of China,Master's degree,
Male,Brazil,,
Male,India,Master's degree,Data Scientist
Male,United States,Doctoral degree,Scientist/Researcher
Male,United States,Master's degree,Software Developer/Software Engineer
Male,,,
Male,United States,Doctoral degree,Machine Learning Engineer
Male,France,Master's degree,Data Scientist
Male,Spain,,
Female,Other,Doctoral degree,Computer Scientist
Male,Other,Master's degree,
Male,Singapore,Master's degree,Business Analyst
Male,Germany,,Statistician
Male,Ireland,Doctoral degree,Scientist/Researcher
Male,Other,Bachelor's degree,Researcher
Male,Ireland,Master's degree,Computer Scientist
Male,United Kingdom,Doctoral degree,Data Scientist
Male,United States,Master's degree,Machine Learning Engineer
Male,Malaysia,Bachelor's degree,Data Analyst
Male,Poland,Doctoral degree,Other
Male,Finland,,
Male,United States,Some college/university study without earning a bachelor's degree,
Male,Spain,,
Male,Other,Master's degree,Scientist/Researcher
Male,Other,Some college/university study without earning a bachelor's degree,Software Developer/Software Engineer
Male,United States,Master's degree,
Male,Germany,Bachelor's degree,Predictive Modeler
Male,France,Master's degree,Engineer
Male,India,Bachelor's degree,
Male,India,Bachelor's degree,Data Scientist
Male,France,Master's degree,Statistician
Male,Hong Kong,Doctoral degree,Data Scientist
Male,United States,Doctoral degree,Scientist/Researcher
Male,United States,Doctoral degree,Scientist/Researcher
Male,Brazil,Master's degree,Other
Male,Brazil,Master's degree,Scientist/Researcher
Female,Germany,Doctoral degree,
Male,Spain,,
Male,United States,Master's degree,Machine Learning Engineer
Male,Portugal,,
Female,United States,Some college/university study without earning a bachelor's degree,
Male,Australia,Master's degree,Researcher
Male,United States,Master's degree,Software Developer/Software Engineer
Male,India,Bachelor's degree,Software Developer/Software Engineer
Female,United States,Master's degree,Data Scientist
Male,Czech Republic,Some college/university study without earning a bachelor's degree,Other
Male,Brazil,Bachelor's degree,Data Scientist
Male,Singapore,Bachelor's degree,Business Analyst
Male,United States,I did not complete any formal education past high school,Other
Male,Vietnam,Bachelor's degree,Computer Scientist
Male,India,Bachelor's degree,DBA/Database Engineer
Female,India,Bachelor's degree,Software Developer/Software Engineer
Male,Germany,Doctoral degree,Researcher
Male,Germany,Doctoral degree,Data Scientist
Female,United States,Bachelor's degree,Data Analyst
Male,India,Professional degree,Business Analyst
Male,Switzerland,Doctoral degree,Scientist/Researcher
Female,India,,
Male,Brazil,Master's degree,
Male,Other,Bachelor's degree,Scientist/Researcher
Female,United States,,
Male,United States,Doctoral degree,Statistician
Male,India,Some college/university study without earning a bachelor's degree,Software Developer/Software Engineer
Male,Other,Doctoral degree,Scientist/Researcher
