Gender,Country ,Degree ,Job Title
Male,Canada,Doctoral degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,Other
Male,Peru,Master’s degree,"Information technology, networking, or system administration"
Male,Brazil,Doctoral degree,Physics or astronomy
Male,India,Bachelor’s degree,Engineering (non-computer focused)
Female,Kenya,Some college/university study without earning a bachelor’s degree,"Information technology, networking, or system administration"
Male,United States of America,Master’s degree,"Humanities (history, literature, philosophy, etc.)"
Male,United States of America,Master’s degree,Engineering (non-computer focused)
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,Austria,Master’s degree,"Computer science (software engineering, etc.)"
Female,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,Canada,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Doctoral degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,Colombia,Professional degree,"Computer science (software engineering, etc.)"
Male,Canada,Bachelor’s degree,Mathematics or statistics
Female,Turkey,Doctoral degree,Mathematics or statistics
Male,Republic of Korea,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,Engineering (non-computer focused)
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,United States of America,Master’s degree,Other
Male,Tunisia,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,,
Male,Turkey,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,United States of America,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Female,Germany,Doctoral degree,"A business discipline (accounting, economics, finance, etc.)"
Female,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,"Information technology, networking, or system administration"
Male,United States of America,Doctoral degree,Mathematics or statistics
Male,United States of America,Master’s degree,Other
Male,China,Master’s degree,Mathematics or statistics
Female,Russia,Professional degree,"Computer science (software engineering, etc.)"
Female,United States of America,,
Female,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,Bangladesh,Bachelor’s degree,Other
Male,United States of America,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Prefer not to say,China,Doctoral degree,Mathematics or statistics
Male,United States of America,Doctoral degree,Physics or astronomy
Male,Canada,Doctoral degree,"Computer science (software engineering, etc.)"
Male,United States of America,Bachelor’s degree,Other
Male,United States of America,Master’s degree,"Social sciences (anthropology, psychology, sociology, etc.)"
Male,United States of America,Bachelor’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Canada,Master’s degree,"Computer science (software engineering, etc.)"
Male,Other,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Doctoral degree,Mathematics or statistics
Male,United States of America,Bachelor’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,United States of America,Bachelor’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Male,Mexico,Bachelor’s degree,"Medical or life sciences (biology, chemistry, medicine, etc.)"
Female,Other,Master’s degree,"Computer science (software engineering, etc.)"
Female,United States of America,Some college/university study without earning a bachelor’s degree,"Information technology, networking, or system administration"
Male,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Master’s degree,Mathematics or statistics
Female,Canada,,
Male,United States of America,Master’s degree,Mathematics or statistics
Male,United States of America,Bachelor’s degree,Engineering (non-computer focused)
Male,United States of America,Doctoral degree,Mathematics or statistics
Male,Colombia,Some college/university study without earning a bachelor’s degree,"Computer science (software engineering, etc.)"
Female,United States of America,Doctoral degree,"Computer science (software engineering, etc.)"
Female,United States of America,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Doctoral degree,Engineering (non-computer focused)
Male,China,Doctoral degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,Physics or astronomy
Female,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Prefer not to say,United States of America,Doctoral degree,Physics or astronomy
Male,United States of America,Master’s degree,Engineering (non-computer focused)
Male,Brazil,Master’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,Physics or astronomy
Male,Argentina,Master’s degree,"A business discipline (accounting, economics, finance, etc.)"
Male,Canada,Master’s degree,"Computer science (software engineering, etc.)"
Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Engineering (non-computer focused)
Male,India,Doctoral degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,"Humanities (history, literature, philosophy, etc.)"
Male,Romania,Master’s degree,"Computer science (software engineering, etc.)"
Female,China,Bachelor’s degree,Mathematics or statistics
Male,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Female,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Doctoral degree,Physics or astronomy
Male,I do not wish to disclose my location,Master’s degree,Engineering (non-computer focused)
Female,United States of America,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,India,Bachelor’s degree,"Computer science (software engineering, etc.)"
Male,Brazil,Master’s degree,"Computer science (software engineering, etc.)"
Male,United States of America,Master’s degree,Engineering (non-computer focused)
Male,Portugal,I prefer not to answer,"Computer science (software engineering, etc.)"
Male,Other,Doctoral degree,"A business discipline (accounting, economics, finance, etc.)"
