Gender,Country ,Job Title,Degree
Male,India,Data Analyst,Master’s degree
Male,India,Other,Bachelor’s degree
Male,Japan,Student,Bachelor’s degree
Male,India,Data Scientist,Master’s degree
Female,India,Data Scientist,Bachelor’s degree
Male,South Korea,,
Male,India,Other,Master’s degree
Male,Taiwan,,Master’s degree
Male,South Africa,Student,Bachelor’s degree
Male,India,Business Analyst,Bachelor’s degree
Male,Republic of Korea,Data Scientist,Master’s degree
Male,India,Data Scientist,Bachelor’s degree
Prefer not to say,Other,,
Male,India,Data Engineer,Master’s degree
Male,France,Other,Master’s degree
Male,Greece,Data Scientist,I prefer not to answer
Female,United States of America,Student,Master’s degree
Male,Morocco,Data Scientist,Doctoral degree
Female,China,Data Analyst,Bachelor’s degree
Male,Thailand,Data Scientist,Master’s degree
Female,India,Data Scientist,Bachelor’s degree
Male,India,Data Scientist,Bachelor’s degree
Male,Belarus,Student,Bachelor’s degree
Male,United Kingdom of Great Britain and Northern Ireland,Data Analyst,Master’s degree
Male,India,Software Engineer,Master’s degree
Male,Other,Product/Project Manager,Bachelor’s degree
Female,India,Student,Bachelor’s degree
Male,India,Business Analyst,Master’s degree
Male,Taiwan,Data Analyst,Some college/university study without earning a bachelor’s degree
Prefer not to say,United States of America,,
Male,India,Software Engineer,Master’s degree
Prefer not to say,Canada,,Bachelor’s degree
Male,Chile,,
Male,Germany,Student,I prefer not to answer
Male,Brazil,Software Engineer,Master’s degree
Male,Morocco,Statistician,Professional degree
Male,India,DBA/Database Engineer,Master’s degree
Male,Turkey,Software Engineer,Some college/university study without earning a bachelor’s degree
Male,India,Not employed,Bachelor’s degree
Male,Poland,Data Scientist,Some college/university study without earning a bachelor’s degree
Male,South Korea,Student,Some college/university study without earning a bachelor’s degree
Male,Turkey,Software Engineer,Bachelor’s degree
Male,Poland,Data Engineer,Master’s degree
Male,India,Data Scientist,Bachelor’s degree
Female,Turkey,Data Scientist,Doctoral degree
Male,India,Data Scientist,Bachelor’s degree
Male,China,Student,Master’s degree
Male,India,Student,Some college/university study without earning a bachelor’s degree
Male,Other,Data Engineer,Master’s degree
Male,India,Other,Doctoral degree
Female,Taiwan,Software Engineer,Master’s degree
Male,Germany,Product/Project Manager,Master’s degree
Female,Russia,Data Analyst,Master’s degree
Male,India,Data Analyst,Professional degree
Male,United Kingdom of Great Britain and Northern Ireland,Other,Master’s degree
Male,India,Data Scientist,Doctoral degree
Male,India,Student,Bachelor’s degree
Male,Sweden,Data Scientist,Master’s degree
Male,India,Business Analyst,Master’s degree
Male,Brazil,Data Analyst,Master’s degree
Male,Ukraine,Research Scientist,Doctoral degree
Male,India,Product/Project Manager,Bachelor’s degree
Prefer not to say,Japan,Software Engineer,Doctoral degree
Female,Canada,Data Analyst,Master’s degree
Male,India,Student,Bachelor’s degree
Male,Poland,,Master’s degree
Male,United Kingdom of Great Britain and Northern Ireland,Student,Doctoral degree
Male,India,Data Scientist,I prefer not to answer
Male,India,Data Analyst,Bachelor’s degree
Male,India,Product/Project Manager,Bachelor’s degree
Male,United States of America,Data Scientist,Bachelor’s degree
Male,Czech Republic,Student,Bachelor’s degree
Male,Colombia,,
Female,India,Student,Master’s degree
Female,Brazil,Student,Master’s degree
Male,India,Product/Project Manager,Bachelor’s degree
Male,Germany,Student,Master’s degree
Male,Taiwan,Student,Master’s degree
Male,Nigeria,Student,Bachelor’s degree
Male,China,Research Scientist,Doctoral degree
Male,Germany,Data Scientist,Master’s degree
Female,Tunisia,Business Analyst,Master’s degree
Male,Italy,Other,Some college/university study without earning a bachelor’s degree
Male,Turkey,Data Scientist,Doctoral degree
Male,France,Data Scientist,Master’s degree
Female,Poland,Data Scientist,Professional degree
Male,India,Statistician,Master’s degree
Female,Ireland,Student,Master’s degree
Female,United States of America,Data Analyst,Master’s degree
Male,United States of America,Software Engineer,Some college/university study without earning a bachelor’s degree
Female,India,Business Analyst,Master’s degree
Male,Italy,Business Analyst,Master’s degree
Male,Japan,Not employed,Doctoral degree
Male,Greece,Data Scientist,Master’s degree
Female,Canada,Other,Some college/university study without earning a bachelor’s degree
Male,Kenya,Data Scientist,Master’s degree
Male,Italy,Data Scientist,Master’s degree
Male,Poland,Student,Master’s degree
Male,United States of America,Software Engineer,Master’s degree
Male,Russia,Student,Bachelor’s degree
Male,Russia,Research Scientist,Doctoral degree
Male,United States of America,Other,Bachelor’s degree
Male,Germany,Product/Project Manager,Doctoral degree
Male,India,Student,Bachelor’s degree
Male,United Kingdom of Great Britain and Northern Ireland,Not employed,Bachelor’s degree
Male,India,Data Analyst,Professional degree
Male,United States of America,Not employed,Bachelor’s degree
Male,Japan,,
Male,India,Software Engineer,I prefer not to answer
Male,Spain,Data Scientist,Master’s degree
Female,India,Data Scientist,Bachelor’s degree
Male,United States of America,,
Male,Japan,Software Engineer,Bachelor’s degree
Male,India,Data Analyst,Master’s degree
Male,Russia,Data Scientist,Master’s degree
Female,India,Student,Doctoral degree
Male,India,Student,Bachelor’s degree
Male,Pakistan,Data Scientist,Bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,India,Not employed,Master’s degree
Male,Canada,,Master’s degree
Male,India,,
Male,Germany,Software Engineer,Master’s degree
Male,India,Student,Bachelor’s degree
Male,China,Student,Master’s degree
Male,Nigeria,Data Scientist,Bachelor’s degree
Female,Turkey,Student,Master’s degree
Female,India,,I prefer not to answer
Prefer not to say,Other,Research Scientist,I prefer not to answer
Male,Norway,Software Engineer,Bachelor’s degree
Male,Brazil,Software Engineer,Bachelor’s degree
Male,India,Data Scientist,Master’s degree
Male,Australia,Data Scientist,Master’s degree
Male,India,Data Analyst,Bachelor’s degree
Male,Belgium,Software Engineer,Master’s degree
Female,China,Student,Master’s degree
Male,Australia,Student,Master’s degree
Male,India,Student,Master’s degree
Male,Brazil,Data Scientist,Master’s degree
Male,India,Student,Bachelor’s degree
Male,India,Software Engineer,Bachelor’s degree
Male,Taiwan,Product/Project Manager,Master’s degree
Male,Egypt,Student,Bachelor’s degree
Male,Other,Data Analyst,Master’s degree
Female,United Kingdom of Great Britain and Northern Ireland,Data Scientist,Master’s degree
Male,United States of America,Data Analyst,Master’s degree
Male,India,Student,Bachelor’s degree
Female,United States of America,Student,Master’s degree
Male,Switzerland,Data Scientist,Master’s degree
Male,China,Student,Master’s degree
Male,Russia,Other,Bachelor’s degree
Female,Morocco,Not employed,Master’s degree
Male,Colombia,Data Scientist,Master’s degree
Male,United States of America,Other,Master’s degree
Male,United Kingdom of Great Britain and Northern Ireland,,
Female,"Iran, Islamic Republic of...",Data Analyst,Master’s degree
Male,India,Data Scientist,Master’s degree
Female,Other,Other,Doctoral degree
Male,United States of America,Product/Project Manager,Master’s degree
Male,Russia,Product/Project Manager,No formal education past high school
Male,India,Student,Master’s degree
Male,Brazil,Business Analyst,Bachelor’s degree
Male,China,Other,Bachelor’s degree
Male,Singapore,Software Engineer,Professional degree
Prefer not to say,Japan,Software Engineer,Master’s degree
Male,Poland,Software Engineer,Master’s degree
Male,Spain,Other,Master’s degree
Male,Other,Software Engineer,Master’s degree
Female,Other,Data Analyst,Bachelor’s degree
Male,Russia,Data Scientist,Master’s degree
Male,Colombia,Software Engineer,Bachelor’s degree
Male,India,Student,Master’s degree
Male,Russia,Student,Master’s degree
Male,Russia,Business Analyst,Professional degree
Male,United States of America,Data Scientist,Doctoral degree
Female,India,Business Analyst,Bachelor’s degree
Male,India,Data Scientist,I prefer not to answer
Male,Germany,Software Engineer,Bachelor’s degree
Female,Kenya,Student,Bachelor’s degree
Male,Kenya,Data Analyst,Bachelor’s degree
Male,United States of America,Student,Bachelor’s degree
Male,China,Student,Master’s degree
Male,Belgium,Data Scientist,Master’s degree
Male,India,Data Scientist,Master’s degree
Male,Japan,Software Engineer,Some college/university study without earning a bachelor’s degree
Male,United States of America,Software Engineer,Bachelor’s degree
Male,United States of America,Other,Doctoral degree
Male,Republic of Korea,Data Engineer,Some college/university study without earning a bachelor’s degree
Male,Japan,Research Scientist,Master’s degree
Male,India,Not employed,Bachelor’s degree
Male,Germany,Student,Some college/university study without earning a bachelor’s degree
Male,Ireland,Software Engineer,Bachelor’s degree
Female,Kenya,Data Scientist,Bachelor’s degree
Female,United Kingdom of Great Britain and Northern Ireland,Other,Master’s degree
Female,United Kingdom of Great Britain and Northern Ireland,Student,Master’s degree
Male,United States of America,Business Analyst,Bachelor’s degree
Male,United States of America,Research Scientist,Doctoral degree
Male,Republic of Korea,Other,Professional degree
Male,India,Student,Bachelor’s degree
Male,India,Business Analyst,Master’s degree
Male,India,Data Scientist,Master’s degree
Male,Austria,Software Engineer,Professional degree
Prefer not to say,Ukraine,Data Scientist,Master’s degree
Male,Germany,Other,Bachelor’s degree
Male,United Kingdom of Great Britain and Northern Ireland,Student,Master’s degree
Female,Other,Data Scientist,Bachelor’s degree
Male,Ukraine,Software Engineer,Master’s degree
Male,Brazil,Not employed,Master’s degree
Female,United Kingdom of Great Britain and Northern Ireland,Data Scientist,Master’s degree
Male,Russia,Software Engineer,Master’s degree
Male,France,Data Scientist,Professional degree
Male,Brazil,Data Scientist,Master’s degree
Female,Morocco,Software Engineer,Master’s degree
Male,India,Software Engineer,No formal education past high school
Male,Egypt,Data Analyst,I prefer not to answer
Male,Japan,,
Male,India,Product/Project Manager,Master’s degree
Male,Germany,Data Scientist,Doctoral degree
Female,Germany,Research Scientist,Doctoral degree
Female,India,Software Engineer,Master’s degree
Male,United States of America,Other,Master’s degree
Male,Morocco,Student,Master’s degree
Male,Portugal,Research Scientist,Master’s degree
Female,Turkey,Statistician,Bachelor’s degree
Male,Poland,Student,Bachelor’s degree
Female,United Kingdom of Great Britain and Northern Ireland,Other,Bachelor’s degree
Male,Nigeria,Data Scientist,Bachelor’s degree
Female,India,Data Analyst,Bachelor’s degree
Male,China,Data Scientist,Bachelor’s degree
Male,Russia,Data Scientist,Bachelor’s degree
Male,India,Data Scientist,Bachelor’s degree
Female,Taiwan,Other,Bachelor’s degree
Male,Other,Not employed,Bachelor’s degree
